relativeIndex	absoluteIndex	id	name	parentId	description
1359	2538	CHEMONT:0002539	Hemiketals	CHEMONT:0001092	Hemiacetals having the structure R2C(OH)OR' ( R' not H ), derived from ketones by formal addition of an alcohol to the carbonyl group.
1360	2539	CHEMONT:0002540	Dihydroxyphosphanes	CHEMONT:0000400	Organic compounds with the general formula RP(OH)OH.
1361	2540	CHEMONT:0002541	Carbodithioic acids	CHEMONT:0000264	Organic acids with the general formula RC(=S)SH (R = organyl).
1362	2541	CHEMONT:0002542	Benzylethers	CHEMONT:0002279	Aromatic ethers with the general formula ROCR' (R = alkyl, aryl; R'=benzene).
1363	2545	CHEMONT:0002546	Diazetidines	CHEMONT:0000002	Organic compounds containing the diazetidine ring, a saturated four-membered ring with two nitrogen atoms and 2 carbon atoms.
1364	2546	CHEMONT:0002547	Phenylimidazolidines	CHEMONT:0000250	Polycyclic compounds containing an imidazoline substituted by a phenyl group.
1365	2547	CHEMONT:0002548	Tanshinones, isotanshinones, and derivatives	CHEMONT:0001551	A group of abietane-type norditerpenoid quinones.
1366	2549	CHEMONT:0002550	Isocopalane and spongiane diterpenoids	CHEMONT:0001551	Diterpenoids with a structure based on the isocopalane  (Tetradecahydro-1,1,4a,7,8,8a-hexamethylphenanthrene) or the 15,16-epoxyisocopalane skeleton.
1367	2550	CHEMONT:0002551	Phenylpropanoic acids	CHEMONT:0000261	Compounds with a structure containing a benzene ring conjugated to a propanoic acid.
1368	2551	CHEMONT:0002552	Quinoline carboxylic acids	CHEMONT:0001253	Quinolines in which the quinoline ring system is substituted by a carboxyl group at one or more positions.
1369	2552	CHEMONT:0002553	Quinoline carboxamides	CHEMONT:0001253	Quinolines in which the quinoline ring system is substituted by one or more carboxamide groups.
1370	2553	CHEMONT:0002554	Pyrrole carboxylic acids and derivatives	CHEMONT:0000090	Heterocyclic compounds containing a pyrrole ring bearing a carboxyl group (or a derivative thereof).
1371	2554	CHEMONT:0002555	Pyrrole carboxylic acids	CHEMONT:0002554	Heterocyclic compounds containing a pyrrole ring bearing a carboxyl group.
1372	2555	CHEMONT:0002556	Pyrrole carboxamides	CHEMONT:0002554	Heterocyclic compounds containing a pyrrole ring bearing a carboxamide.
1373	2556	CHEMONT:0002557	Pyrrole 2-carboxylic acids	CHEMONT:0002555	Pyrrole carboxylic acids where the carboxyl group is attached at position C2.
1374	2557	CHEMONT:0002558	N-substituted phenoxazines	CHEMONT:0001855	Phenoxyazines where the nitrogen atom is linked to an atom other than the hydrogen atom.
1375	2560	CHEMONT:0002561	Thiatriazoles	CHEMONT:0000002	Heteroaromatic compounds containing a thiatriazole ring, which is a five-membered aromatic ring with one sulfur atom, three nitrogen atom, and a carbon atom.
1376	2561	CHEMONT:0002562	Aminothiadiazoles	CHEMONT:0000093	Thiadiazoles with an amino group attached to the thiadiazole ring.
1377	2562	CHEMONT:0002563	Methoxypyrazines	CHEMONT:0000067	Pyrazines containing a methoxyl group attached to the pyrazine ring.
1378	2563	CHEMONT:0002564	Dichlorobenzenes	CHEMONT:0001099	Compounds containing a benzene with exactly two chlorine atoms attached to it.
1379	2564	CHEMONT:0002565	Benzoic acids	CHEMONT:0000176	Organic Compounds containing a benzene ring which bears at least one carboxyl group.
1380	2565	CHEMONT:0002566	Isoquinolines and derivatives	CHEMONT:0000002	Aromatic polycyclic compounds containing an isoquinoline moiety, which consists of a benzene ring fused to a pyridine ring and forming benzo[c]pyridine.
1381	2566	CHEMONT:0002567	Isoquinoline quinones	CHEMONT:0002566	Isoquinoline derivative with a structure containing a 5,8-dihydroisoquinoline-5,8-dione skeleton.
1382	2567	CHEMONT:0002568	Angular furanocoumarins	CHEMONT:0000358	Furanocoumarins, with a structure characterized by a furan ring angularly fused to a coumarin.
1383	2568	CHEMONT:0002569	Linear furanocoumarins	CHEMONT:0000358	Furanocoumarins, with a structure characterized by a furan ring linearly fused to a coumarin.
1384	2569	CHEMONT:0002570	Quinoline quinones	CHEMONT:0001253	Quinoline derivative with a structure containing a 5,8-dihydroisoquinoline-5,8-dione skeleton.
1385	2570	CHEMONT:0002571	Phenanthraquinones	CHEMONT:0000025	Phenanthrene derivatives containing two ketone groups at position C9 and C10, respectively.
1386	2571	CHEMONT:0002572	Naphthothiophenes	CHEMONT:0000023	Compounds containing a naphthalene (or a derivative) fused to thiophene.
1387	2572	CHEMONT:0002573	Thienobenzoxepines	CHEMONT:0001910	Compounds containing a benzoxepine fused to a thiophene ring. Thiophene is 5-membered ring consisting of four carbon atoms and one sulfur atom.
1388	2574	CHEMONT:0002575	Phenylisoxazolidines	CHEMONT:0002083	Heterocyclic compounds containing an isoxazolidine conjugated by a phenyl group.
1389	2575	CHEMONT:0002576	1,2-oxazinanes	CHEMONT:0000107	Compounds containing an oxazinane ring with the nitrogen atom and the oxygen atom at positions 1  and 2, respectively.
1390	2576	CHEMONT:0002577	Phenylthiomorpholines	CHEMONT:0002288	Compounds containing a thiomorpholine ring conjugated to a phenyl group. Thiomorpholine a six-membered aliphatic ring containing one nitrogen atom and one sulfur atom at positions 1 and 4 respectively, and four carbon atoms.
1391	2577	CHEMONT:0002578	Oxathiazolidines	CHEMONT:0000002	Heterocyclic compounds containing an oxathiazolidine, a saturated five-membered ring having two carbon atoms, one oxygen atom, one nitrogen atom, and one sulfur atom.
1392	2580	CHEMONT:0002581	Neoflavans	CHEMONT:0001614	Neoflavonoids with a structure based on a 3,4-dihydro-4-aryl-2H-1-benzopyran skeleton.
1393	2581	CHEMONT:0002582	Neoflavenes	CHEMONT:0001614	Neoflavonoids with a structure based on a 4-phenylchromene skeleton.
1394	2583	CHEMONT:0002584	Phenylbenzofurans	CHEMONT:0000301	Organic aromatic compounds that contain a phenyl group attached to a benzofuran moiety. Benzofuran is a bicyclic compound containing a benzene fused to a furan.
1395	2584	CHEMONT:0002585	O-methylated flavonoids	CHEMONT:0000334	Flavonoids with methoxy groups conjugated to the flavonoid backbone.
1396	2585	CHEMONT:0002586	O-methylated isoflavonoids	CHEMONT:0002506	Isoflavonoids with methoxy groups conjugated to the isoflavonoid backbone. Isoflavonoids are natural products derived from 3-phenylchromen-4-one.
1397	2587	CHEMONT:0002588	3-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C3 atom of the flavonoid backbone.
1398	2589	CHEMONT:0002590	5-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C5 atom of the flavonoid backbone.
1399	2590	CHEMONT:0002591	6-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C6 atom of the flavonoid backbone.
1400	2591	CHEMONT:0002592	7-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C7 atom of the flavonoid backbone.
1401	2592	CHEMONT:0002593	8-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C8 atom of the flavonoid backbone.
1402	2593	CHEMONT:0002594	2'-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C2' atom of the flavonoid backbone.
1403	2594	CHEMONT:0002595	3'-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C3' atom of the flavonoid backbone.
1404	2595	CHEMONT:0002596	4'-O-methylated flavonoids	CHEMONT:0002585	Flavonoids with methoxy groups attached to the C4' atom of the flavonoid backbone.
1405	2601	CHEMONT:0002602	7-O-methylated isoflavonoids	CHEMONT:0002586	Isoflavonoids with methoxy groups attached to the C7 atom of the isoflavonoid backbone. Isoflavonoids are natural products derived from 3-phenylchromen-4-one.
1406	2603	CHEMONT:0002604	2'-O-methylated isoflavonoids	CHEMONT:0002586	Isoflavonoids with methoxy groups attached to the C2' atom of the isoflavonoid backbone. Isoflavonoids are natural products derived from 3-phenylchromen-4-one.
1407	2604	CHEMONT:0002605	3'-O-methylated isoflavonoids	CHEMONT:0002586	Isoflavonoids with methoxy groups attached to the C3' atom of the isoflavonoid backbone. Isoflavonoids are natural products derived from 3-phenylchromen-4-one.
1408	2605	CHEMONT:0002606	4'-O-methylated isoflavonoids	CHEMONT:0002586	Isoflavonoids with methoxy groups attached to the C4' atom of the isoflavonoid backbone. Isoflavonoids are natural products derived from 3-phenylchromen-4-one.
1409	2606	CHEMONT:0002607	Bromohydrins	CHEMONT:0002528	Alcohols substituted by a bromine atom at a saturated carbon atom otherwise bearing only hydrogen or hydrocarbyl groups.
1410	2607	CHEMONT:0002608	Chlorohydrins	CHEMONT:0002528	Alcohols substituted by a chlorine atom at a saturated carbon atom otherwise bearing only hydrogen or hydrocarbyl groups.
1411	2608	CHEMONT:0002609	Fluorohydrins	CHEMONT:0002528	Alcohols substituted by a fluorine atom at a saturated carbon atom otherwise bearing only hydrogen or hydrocarbyl groups.
1412	2609	CHEMONT:0002610	Iodohydrins	CHEMONT:0002528	Alcohols substituted by a iodine atom at a saturated carbon atom otherwise bearing only hydrogen or hydrocarbyl groups.
1413	2610	CHEMONT:0002611	Dichlorobenzoic acids	CHEMONT:0002565	Benzoic acids having two chlorine atoms attached to the carboxylated benzene ring.
1414	2612	CHEMONT:0002613	2-phenylbenzofurans	CHEMONT:0002584	Phenylbenzofurans where the benzofuran moiety is conjugated at the 2-position to a phenyl group.
1415	2613	CHEMONT:0002614	Furanoflavonoids and dihydrofuranoflavonoids	CHEMONT:0000334	Flavonoids possessing a furan (or dihydrofuran) ring fused to the benzopyran moiety of the flavonoid skeleton.
1416	2616	CHEMONT:0002617	Furanoisoflavonoids	CHEMONT:0002506	Isoflavonoids possessing a furan ring fused to the phenyl group of the isoflavonoid skeleton.
1417	2617	CHEMONT:0002618	Tetrahydrofolic acids and derivatives	CHEMONT:0003042	Heterocyclic compounds based on the 5,6,7,8-tetrahydropteroic acid skeleton conjugated with at least one L-glutamic acid unit (or a derivative thereof) .
1418	2619	CHEMONT:0002620	N-benzylalanines	CHEMONT:0002402	N-benzyl derivatives of alanine.
1419	2620	CHEMONT:0002621	N-benzoylpiperidines	CHEMONT:0000335	Heterocyclic Compounds containing a piperidine ring conjugated to a benzyl group through one nitrogen ring atom.
1420	2621	CHEMONT:0002622	N-benzylpiperidines	CHEMONT:0003087	Heterocyclic Compounds containing a piperidine ring conjugated to a benzyl group through one nitrogen ring atom.
1421	2624	CHEMONT:0002626	Phenylsulfates	CHEMONT:0004258	Compounds containing a sulfuric acid group conjugated to a phenyl group.
1422	2625	CHEMONT:0002627	Imidazopiperidines	CHEMONT:0000002	Heterocyclic compounds containing an imidazole ring fused to a piperidine ring. Imidazole is 5-membered ring consisting of three carbon atoms, and two nitrogen centers at the 1- and 3-positions. Piperidine is a five-membered heterocycle containing five carbon atoms and one nitrogen atom.
1423	2626	CHEMONT:0002628	Trisubstituted imidazoles	CHEMONT:0002310	Imidazoles in which the imidazole ring is substituted at exactly three different positions.
1424	2627	CHEMONT:0002629	1,2,4-trisubstituted imidazoles	CHEMONT:0002628	Imidazoles in which the imidazole ring is substituted at positions 1, 2, and 3.
1425	2628	CHEMONT:0002630	1,2,5-trisubstituted imidazoles	CHEMONT:0002628	Imidazoles in which the imidazole ring is substituted at positions 1, 2, and 5.
1426	2629	CHEMONT:0002631	2,4,5-trisubstituted imidazoles	CHEMONT:0002628	Imidazoles in which the imidazole ring is substituted at positions 2, 4, and 5.
1427	2630	CHEMONT:0002632	Tetrasubstituted imidazoles	CHEMONT:0002310	Imidazoles in which the imidazole ring is substituted at exactly four different positions.
1428	2631	CHEMONT:0002633	1,2,4,5-tetrasubstituted imidazoles	CHEMONT:0002632	Imidazoles in which the imidazole ring is substituted at for positions 1,2,4, and 5.
1429	2632	CHEMONT:0002634	2,4-disubstituted thiazoles	CHEMONT:0000095	Compounds containing a thiazole ring substituted at the positions 2 and 3.
1430	2633	CHEMONT:0002635	2,5-disubstituted thiazoles	CHEMONT:0000095	Compounds containing a thiazole ring substituted at positions 2 and 5 only.
1431	2634	CHEMONT:0002636	4,5-disubstituted thiazoles	CHEMONT:0000095	Compounds containing a thiazole ring substituted at positions 4 and 5 only.
1432	2635	CHEMONT:0002637	2,4,5-trisubstituted thiazoles	CHEMONT:0000095	Compounds containing a thiazole ring substituted at positions 2, 4 and 5 only.
1433	2636	CHEMONT:0002638	2,4-disubstituted oxazoles	CHEMONT:0000083	Compounds containing an oxazole ring substituted at positions 2 and 4 only. Oxazole is a five-membered aromatic heterocycle with one  oxygen, one nitrogen, and three carbon atoms. Isomers include 1,2-oxazole and 1,3-oxazole.
1434	2637	CHEMONT:0002639	2,5-disubstituted oxazoles	CHEMONT:0000083	Compounds containing an oxazole ring substituted at positions 2 and 5 only. Oxazole is a five-membered aromatic heterocycle with one  oxygen, one nitrogen, and three carbon atoms. Isomers include 1,2-oxazole and 1,3-oxazole.
1435	2638	CHEMONT:0002640	4,5-disubstituted oxazoles	CHEMONT:0000083	Compounds containing an oxazole ring substituted at positions 4 and 5 only. Oxazole is a five-membered aromatic heterocycle with one  oxygen, one nitrogen, and three carbon atoms. Isomers include 1,2-oxazole and 1,3-oxazole.
1436	2639	CHEMONT:0002641	2,4,5-trisubstituted oxazoles	CHEMONT:0000083	Compounds containing an oxazole ring substituted at positions 2, 4 and 5 only. Oxazole is a five-membered aromatic heterocycle with one  oxygen, one nitrogen, and three carbon atoms. Isomers include 1,2-oxazole and 1,3-oxazole.
1437	2640	CHEMONT:0002642	3,4-dihydrocoumarins	CHEMONT:0000261	3,4-dihydrogenated coumarins. Coumarin is a bicyclic compound that a 1-benzopyran carrying an oxo group at the 2-position.
1438	2641	CHEMONT:0002643	6,7-dihydroxycoumarins	CHEMONT:0002908	Coumarins bearing two hydroxyl groups at positions 6 and 7 of the coumarin skeleton, respectively.
1439	2642	CHEMONT:0002644	7,8-dihydroxycoumarins	CHEMONT:0002908	Coumarins bearing two hydroxyl groups at the C7- and C8-positions of the coumarin skeleton, respectively.
1440	2643	CHEMONT:0002645	Halogenated steroids	CHEMONT:0000258	Compounds containing an steroid backbone, with at least one hydrogen substituted by a halogen atom.
1441	2645	CHEMONT:0002647	Cyclohexanols	CHEMONT:0001661	Compounds containing an alcohol group attached to a cyclohexane ring.
1442	2646	CHEMONT:0002648	Tetrahydrofurans	CHEMONT:0000002	Heterocyclic compounds containing a saturated, aliphatic, five-membered ring where a carbon is replaced by an oxygen.
1443	2648	CHEMONT:0002650	Diarylheptanoids	CHEMONT:0000261	Phenylpropanoids with a structure containing two  aromatic rings joined by a seven carbons (a 1,7-diphenylheptane skeleton) and may have various substituents.
1444	2649	CHEMONT:0002651	Linear diarylheptanoids	CHEMONT:0002650	Diarylheptanoids with an open heptane chain. The two aromatic rings are linked only by the heptane chain.
1445	2651	CHEMONT:0002653	Phenalenes	CHEMONT:0002448	Aromatic hydrocarbons containing a cyclohexene ring fused to both benzenes of a naphthalene ring system, so as to form a triad.
