rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
543	1	1	1	0.30587182607329794	-119.93499184639786	0.9999999999999999	3.3012854382126364	C20H41NO	[M + H]+	MFARGUPPFBTESX	InChI=1S/C20H41NO/c1-4-7-10-11-12-13-14-15-16-17-20(22)21(18-8-5-2)19-9-6-3/h4-19H2,1-3H3	null	CCCCCCCCCCCC(=O)N(CCCC)CCCC	7.4000001	219313	NORMAN:(NS00001534);PubChem class - safety and toxic;PubChem:(219313)	67371010	312.3248	NaN	3482_specs_ms_FEATURE_3484
544	1	1	1	0.3058232620365266	-142.93920534263032	0.9999999999999999	15.071251775413055	C20H22O6	[M + H]+	AHSGHEXYEABOKT	InChI=1S/C20H22O6/c21-19(17-7-3-1-4-8-17)25-15-13-23-11-12-24-14-16-26-20(22)18-9-5-2-6-10-18/h1-10H,11-16H2	Benzoflex T 150	C1=CC=C(C=C1)C(=O)OCCOCCOCCOC(=O)C2=CC=CC=C2	2.95728087	67123	NORMAN:(NS00019399);PubChem class - food;PubChem:(67123)	134479874	359.1482	NaN	225_specs_ms_FEATURE_227
545	1	1	1	0.30189546834579617	-185.4235650803824	0.9999999999999999	11.643130952220538	C36H60O8	[M + Na]+	BDZLOOXOTLDZJX	InChI=1S/C36H60O8/c1-31(2)16-21-20-8-9-24-33(4)12-11-25(39)34(5,19-38)23(33)10-13-36(24,7)35(20,6)15-14-32(21,3)26(17-31)44-30-29(42)28(41)27(40)22(18-37)43-30/h8,21-30,37-42H,9-19H2,1-7H3	22-Glc-soyasapogenol B	CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(C(C1)OC6C(C(C(C(O6)CO)O)O)O)C)C)C)(C)CO)O)C)C	5.4000001	102066411	COCONUT:(CNP0325338);Natural Products:(UNPD87979);PubChem:(102066411);SuperNatural:(SN00340997);PubMed;Biocyc:(CPD-9490)	3180610	643.4166	NaN	2496_specs_ms_FEATURE_2498
546	1	1	1	0.3014076922506398	-98.73016496589062	0.9994974874371859	15.44642965596605	C34H66O5	[M + Na]+	QIRREZVWUVQDDC	InChI=1S/C34H66O5/c1-3-5-7-9-11-13-15-16-17-19-21-23-25-27-29-34(37)39-32(30-35)31-38-33(36)28-26-24-22-20-18-14-12-10-8-6-4-2/h32,35H,3-31H2,1-2H3	1-tetradecanoyl-2-heptadecanoyl-sn-glycerol	CCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCC	13.5	56936345;76463912	HMDB:(93369);PubChem:(56936345 76463912);PubChem class - bio and metabolites	16777226	577.4809	NaN	1899_specs_ms_FEATURE_1901
547	1	1	1	0.3011794241115037	-82.66668314969895	0.9999999999999999	15.608380058060161	C24H46O4	[M + K]+	YIVJZNGAASQVEM	InChI=1S/C24H46O4/c1-3-5-7-9-11-13-15-17-19-21-23(25)27-28-24(26)22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3	Laurydol	CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC	10.5	7773;10525055;10716128;10787190;25240229	NORMAN:(NS00002034);PubChem class - food;PubChem:(7773 10525055 10716128 10787190 25240229);CHEBI:(82479);HSDB:(105-74-8);MeSH:(7773);KEGG:(C19438);PubChem class - safety and toxic;PubMed	201589606	437.2989	NaN	2026_specs_ms_FEATURE_2028
548	1	1	1	0.30023111558680227	-84.20193270974855	0.9934673366834171	24.399986944399497	C22H44O3	[M + H]+	BYCZEMFWXYCUSJ	InChI=1S/C22H44O3/c1-2-3-4-5-9-12-15-18-21(23)19-16-13-10-7-6-8-11-14-17-20-22(24)25/h21,23H,2-20H2,1H3,(H,24,25)	13-Hydroxydocosanoate	CCCCCCCCCC(CCCCCCCCCCCC(=O)O)O	7.91256428	151842;16019973;87135759	COCONUT:(CNP0313527);Natural Products:(UNPD72090);PubChem:(151842 16019973 87135759);SuperNatural:(SN00361414);CHEBI:(17314 11320);EcoCyc Mine;MeSH:(151842);KEGG:(C03049);PubMed;Biocyc:(CPD-802)	17183050086	357.3353	NaN	3393_specs_ms_FEATURE_3395
549	1	1	1	0.29833880932409457	-217.75861059692036	0.9894472361809046	14.59707762279373	C34H56O7	[M + H]+	XQTKMFURWUNXIB	InChI=1S/C34H56O7/c1-18(2)19(3)7-8-20(4)24-11-12-25-23-10-9-21-15-22(40-32-31(39)30(38)29(37)27(17-35)41-32)13-14-33(21,5)28(23)26(36)16-34(24,25)6/h9,18-20,22-25,27-32,35,37-39H,7-8,10-17H2,1-6H3	null	CC(C)C(C)CCC(C)C1CCC2C1(CC(=O)C3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C	5.5999999	11039122	COCONUT:(CNP0164620);Natural Products:(UNPD168427);PubChem:(11039122);SuperNatural:(SN00282080)	3178498	577.4105	NaN	437_specs_ms_FEATURE_439
550	1	1	1	0.2973555406582053	-175.16475653419835	0.9999999999999999	9.480650395821261	C19H20O3	[M + H]+	GIKJADRKBZHVCY	InChI=1S/C19H20O3/c20-17(10-7-16-8-13-19(22)14-9-16)4-2-1-3-15-5-11-18(21)12-6-15/h2,4-6,8-9,11-14,21-22H,1,3,7,10H2	null	C1=CC(=CC=C1CCC=CC(=O)CCC2=CC=C(C=C2)O)O	3.79999995	23786382;53840022	COCONUT:(CNP0291579);HMDB:(138206);Natural Products:(UNPD14484 UNPD218305);PubChem:(23786382 53840022);SuperNatural:(SN00020066);ZINC bio:(ZINC13378210);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed	87613514	297.1486	NaN	276_specs_ms_FEATURE_278
551	1	1	1	0.2972680324826415	-73.97789767854584	0.9999999999999999	24.95837252818189	C12H22O5	[M + H]+	PDSCSYLDRHAHOX	InChI=1S/C12H22O5/c1-3-5-7-16-11(14)9-10(13)12(15)17-8-6-4-2/h10,13H,3-9H2,1-2H3	Dibutyl malate	CCCCOC(=O)CC(C(=O)OCCCC)O	1.79999995	95385;10037551;10467092	NORMAN:(NS00043814);COCONUT:(CNP0172723);HMDB:(31696);PubChem class - food;PubChem:(95385 10037551 10467092);ZINC bio:(ZINC01558184 ZINC01693323);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;KEGG Mine	8810405962	247.1537	NaN	212_specs_ms_FEATURE_214
552	1	1	1	0.2962921663470688	-225.97468902879086	0.9999999999999999	11.011501999727408	C38H40O10	[M + Na]+	KRIXKONSAFPFFK	InChI=1S/C38H40O10/c1-22-21-27(45-33(41)24-15-9-6-10-16-24)31(44-23(2)39)37(5)32(47-35(43)26-19-13-8-14-20-26)29(46-34(42)25-17-11-7-12-18-25)28-30(40)38(22,37)48-36(28,3)4/h6-20,22,27-32,40H,21H2,1-5H3	null	CC1CC(C(C2(C13C(C(C(C2OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)C(O3)(C)C)O)C)OC(=O)C)OC(=O)C6=CC=CC=C6	6.0999999	102403193	COCONUT:(CNP0295436);Natural Products:(UNPD57450);PubChem:(102403193);SuperNatural:(SN00278730)	3178498	679.2508	NaN	1976_specs_ms_FEATURE_1978
553	1	1	1	0.29527533051561977	-248.8426530033083	0.9999999999999999	40.72867625901699	C26H36O8	[M + H]+	QMQLXYKVKJKQOZ	InChI=1S/C26H36O8/c1-9-15(4)25(30)34-24-22(32-18(7)28)10-16(5)21-11-20(14(2)3)12-23(33-19(8)29)26(21,24)13-31-17(6)27/h9-10,20-24H,2,11-13H2,1,3-8H3	null	CC=C(C)C(=O)OC1C(C=C(C2C1(C(CC(C2)C(=C)C)OC(=O)C)COC(=O)C)C)OC(=O)C	3.63616252	""	COCONUT:(CNP0194039);Natural Products:(UNPD1650 UNPD19422);SuperNatural:(SN00343891 SN00336822)	3178496	477.2475	NaN	173_specs_ms_FEATURE_175
554	1	1	1	0.2952268847878133	-287.17815343085016	0.7	10.893028893257604	C18H21NO5	[M + H]+	RYMVBMUYVYGZAQ	InChI=1S/C18H21NO5/c1-21-16-8-12-6-7-19(10-13(12)9-17(16)22-2)11-14-4-5-15(24-14)18(20)23-3/h4-5,8-9H,6-7,10-11H2,1-3H3	Methyl 5-[(6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)methyl]furan-2-carboxylate	COC1=C(C=C2CN(CCC2=C1)CC3=CC=C(O3)C(=O)OC)OC	2.5	4838124;7094189	COCONUT:(CNP0054949 CNP0416914);PubChem:(4838124 7094189);SuperNatural:(SN00072898);ZINC bio:(ZINC04084490)	3153922	332.1487	NaN	105_specs_ms_FEATURE_107
555	1	1	2	0.29505520047107675	-205.27972179885774	0.9331658291457288	48.460491779120574	C22H40O5	[M + K]+	ADSNWNLTMACUJU	InChI=1S/C22H40O5/c1-2-3-5-9-17-13-14-18(21(25)16-17)10-6-4-7-11-19(22(26)27)20(24)12-8-15-23/h13-14,17-21,23-25H,2-12,15-16H2,1H3,(H,26,27)/p-1	null	CCCCCC1CC(C(C=C1)CCCCCC(C(CCCO)O)C(=O)[O-])O	4.78576183	""	COCONUT:(CNP0082622 CNP0095644);SuperNatural:(SN00165373)	3145728	423.2496	NaN	156_specs_ms_FEATURE_158
556	1	1	1	0.29443017890708384	-220.5646795105253	0.9999999999999999	19.929962556854818	C21H34O8	[M + H]+	QQVBYHXCQMSWGX	InChI=1S/C21H34O8/c1-9-6-13-11(10(2)19(26)27-13)7-21(3)12(9)4-5-15(21)29-20-18(25)17(24)16(23)14(8-22)28-20/h9-18,20,22-25H,4-8H2,1-3H3	null	CC1CC2C(CC3(C1CCC3OC4C(C(C(C(O4)CO)O)O)O)C)C(C(=O)O2)C	1.20000005	53321860	COCONUT:(CNP0162412);Natural Products:(UNPD170311);PubChem:(53321860);SuperNatural:(SN00303868);PubMed	3178562	415.2357	NaN	2232_specs_ms_FEATURE_2234
557	1	1	1	0.2924465529392153	-485.02943426877266	0.023115577889447233	6.1862506827684856	C51H76O6	[M + H]+	GPZABQIVLOSCQS	InChI=1S/C51H76O6/c1-8-11-36-13-10-20-48-28-30-50-39(12-9-2)51(55,57-41(50)33-38-16-14-37(15-17-38)19-32-56-7)31-29-49(50,35-52)46(48,6)26-27-47(21-18-36)40-34-44(4,42(53)54)23-22-43(40,3)24-25-45(47,48)5/h14-17,36,39-41,52,55H,8-9,11-13,18-19,21-35H2,1-7H3,(H,53,54)	null	CCCC1CCC23CCC4(C(C2(CCC5(C3CC(CC5)(C)C(=O)O)C)C)(CCC67C4(CCC(C6CCC)(OC7CC8=CC=C(C=C8)CCOC)O)CO)C#CC1)C	11.6103315	""	COCONUT:(CNP0278506 CNP0281756)	2097152	785.5735	NaN	1096_specs_ms_FEATURE_1098
558	1	1	1	0.29100081204506595	-145.61248974780597	0.9999999999999999	24.315062976323716	C16H28O3	[M + H]+	YKOYAVNSEZZQLZ	InChI=1S/C16H28O3/c17-15-12-9-11-14(15)10-7-5-3-1-2-4-6-8-13-16(18)19/h14H,1-13H2,(H,18,19)	2-Oxocyclopentaneundecanoic acid	C1CC(C(=O)C1)CCCCCCCCCCC(=O)O	4.4000001	202646	PubChem:(202646);PubChem class - safety and toxic	67108866	269.21	NaN	910_specs_ms_FEATURE_912
559	1	1	1	0.29100004598734386	-79.65473484581845	0.9959798994974873	13.189944475594922	C21H40O4	[M + Na]+	PFTAQHPFYQAJGL	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h10-11,20,22-23H,2-9,12-19H2,1H3	null	CCCCCCCCCC=CCCCCCCC(=O)OCC(CO)O	6.06722975	54186936	COCONUT:(CNP0116172);Natural Products:(UNPD230727);PubChem:(54186936)	2129922	379.2839	NaN	3453_specs_ms_FEATURE_3455
560	1	1	1	0.2907577083140822	-245.3568164218744	0.9904522613065326	14.256962198820347	C10H22O4S	[M + H]+	BZWCLBOVBJNDLQ	InChI=1S/C10H22O4S/c1-3-4-5-6-7-8-9-10(2)14-15(11,12)13/h10H,3-9H2,1-2H3,(H,11,12,13)	decan-2-yl hydrogen sulfate	CCCCCCCCC(C)OS(=O)(=O)O	3.5999999	169461;171602;6337212	PubChem:(169461 171602 6337212);NORMAN:(NS00053050)	262146	239.1271	NaN	1071_specs_ms_FEATURE_1073
561	1	1	1	0.290743520389953	-222.14676317126566	0.2527638190954774	12.053667465066916	C26H34O8	[M + H]+	NHXZFSUHPPWVEE	InChI=1S/C26H34O8/c1-17(27)33-15-21(11-19-7-9-23(29-3)25(13-19)31-5)22(16-34-18(2)28)12-20-8-10-24(30-4)26(14-20)32-6/h7-10,13-14,21-22H,11-12,15-16H2,1-6H3	[(2R,3R)-3-(acetyloxymethyl)-4-(3,4-dimethoxyphenyl)-2-[(3,4-dimethoxyphenyl)methyl]butyl] acetate	CC(=O)OCC(CC1=CC(=C(C=C1)OC)OC)C(CC2=CC(=C(C=C2)OC)OC)COC(=O)C	4.30000019	14213270	COCONUT:(CNP0240055);Natural Products:(UNPD174709);PubChem:(14213270);SuperNatural:(SN00256276)	3178498	475.2332	NaN	2187_specs_ms_FEATURE_2189
562	1	1	1	0.2905423429102424	-187.75426645989313	0.9919597989949749	12.238205238968574	C26H34O9	[M + Na]+	VNVHSLWNVBAYPK	InChI=1S/C26H34O9/c1-16(28)35-26(23(32)11-17-6-8-21(30)24(12-17)33-2)15-20(29)13-18(5-4-10-27)19-7-9-22(31)25(14-19)34-3/h6-9,12,14,18,23,26-27,30-32H,4-5,10-11,13,15H2,1-3H3	null	CC(=O)OC(CC(=O)CC(CCCO)C1=CC(=C(C=C1)O)OC)C(CC2=CC(=C(C=C2)O)OC)O	3.16332173	""	COCONUT:(CNP0417082);SuperNatural:(SN00174803)	3145728	513.2094	NaN	840_specs_ms_FEATURE_842
563	1	1	2	0.28995159368817125	-201.0536416517335	0.7919597989949748	13.23968407302891	C38H62O13	[M + H]+	FOCICMJCJFCWOL	InChI=1S/C38H62O13/c1-16-10-27(41)38(47-14-16)17(2)28-26(51-38)13-22-20-12-25(23-11-19(39)6-8-36(23,4)21(20)7-9-37(22,28)5)49-35-32(45)33(29(42)18(3)48-35)50-34-31(44)30(43)24(40)15-46-34/h16-35,39-45H,6-15H2,1-5H3	null	CC1CC(C2(C(C3C(O2)CC4C3(CCC5C4CC(C6C5(CCC(C6)O)C)OC7C(C(C(C(O7)C)O)OC8C(C(C(CO8)O)O)O)O)C)C)OC1)O	1.60000002	12313941;21579914;44559498;53231751;101794253;101794254;101794255	COCONUT:(CNP0210449);HMDB:(29624);Natural Products:(UNPD112242 UNPD221744 UNPD73269 UNPD225999 UNPD223875);PubChem:(12313941 21579914 44559498 53231751 101794253 101794254 101794255);SuperNatural:(SN00319738);PubChem class - bio and metabolites;PubMed	19955786	727.4442	NaN	489_specs_ms_FEATURE_491
564	1	1	1	0.2892507828883628	-11.04666810204189	0.9999999999999999	95.75338878267613	C16H30O2	[M + H]+	SECPZKHBENQXJG	InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h7-8H,2-6,9-15H2,1H3,(H,17,18)	zoomarate	CCCCCCC=CCCCCCCCC(=O)O	5.75837898	4668;445638;5282745;5461012;10588002;12313928;21889155;53394425;71309704;71309721;87229078;117064741;123533281;131871180	HMDB:(3229 12328);SuperNatural:(SN00246739 SN00226427 SN00157933 SN00159315);ZINC bio:(ZINC08221009);additional;MeSH:(445638 5282745 5461012);Plantcyc:(CPD-9245);PubMed;NORMAN:(NS00015112);COCONUT:(CNP0307038 CNP0389934);KNApSAcK:(1234);Natural Products:(UNPD144994 UNPD58059 UNPD220245);PubChem:(4668 445638 5282745 5461012 10588002 12313928 21889155 53394425 71309704 71309721 87229078 117064741 123533281 131871180);CHEBI:(59265 72004 32372 28716 71449);PubChem class - bio and metabolites;KEGG:(C08362);PubChem class - safety and toxic;YMDB:(681);Training Set;PubChem class - drug;Biocyc:(CPD-9245)	121629054	255.231	NaN	2033_specs_ms_FEATURE_2035
565	1	1	1	0.288866207617571	-277.93792082162565	0.700502512562814	10.400782393503267	C19H23NO5	[M + H]+	BCGQIFFWTBAPNK	InChI=1S/C19H23NO5/c1-22-17-9-5-6-10-18(17)25-14-13-23-11-12-24-15-19(21)20-16-7-3-2-4-8-16/h2-10H,11-15H2,1H3,(H,20,21)	2-[2-[2-(2-methoxyphenoxy)ethoxy]ethoxy]-N-phenylacetamide	COC1=CC=CC=C1OCCOCCOCC(=O)NC2=CC=CC=C2	2.5	3053673	PubChem:(3053673);PubChem class - safety and toxic	67108866	346.1639	NaN	841_specs_ms_FEATURE_843
566	1	1	1	0.288648951833391	-5.799961813972837	0.011557788944723618	77.61480391421097	C21H40O4	[M + H]+	RZRNAYUHWVFMIP	InChI=1S/C21H40O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h9-10,20,22-23H,2-8,11-19H2,1H3	Emalsy MO	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O	6.06722975	33022;5283468;5364833;12178130;11451146;25021708;46840179;54294270;54294271;54294273;57332638;71751310;131704760	HMDB:(11567 94684);PubChem class - food;SuperNatural:(SN00038311 SN00038310 SN00258041);ZINC bio:(ZINC32840901 ZINC32840903);additional;HSDB:(25496-72-4);MeSH:(33022 5283468 5364833 12178130);Plantcyc:(CPD-11690);PubMed;NORMAN:(NS00009429);COCONUT:(CNP0209532);KNApSAcK:(40790);Natural Products:(UNPD94856 UNPD121106 UNPD222384);PubChem:(33022 5283468 5364833 12178130 11451146 25021708 46840179 54294270 54294271 54294273 57332638 71751310 131704760);YMDB Mine;CHEBI:(131342 75342 75938 75757);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-11690);KEGG Mine	60351769214	357.2991	NaN	2654_specs_ms_FEATURE_2656
567	1	1	1	0.2884443496830046	-277.77507734759837	0.7	9.668952063931679	C18H21NO6	[M + H]+	SAANAEFSIKEDHL	InChI=1S/C18H21NO6/c1-21-13-7-6-12(10-14(13)22-2)19-18(20)11-8-15(23-3)17(25-5)16(9-11)24-4/h6-10H,1-5H3,(H,19,20)	CBMicro_006882	COC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC)OC	2.5999999	120368	PubChem class - safety and toxic;PubChem:(120368);PubMed	67108930	348.1466	NaN	2741_specs_ms_FEATURE_2743
568	1	1	1	0.2869338793454067	-258.3049779495828	0.018090452261306532	11.367446692939808	C20H32O8	[M + Na]+	OJSODVHZFFRTOS	InChI=1S/C20H32O8/c1-11(22)6-5-7-14-19(2,3)8-12(9-20(14,4)26)27-18-17(25)16(24)15(23)13(10-21)28-18/h5-7,12-13,15-18,21,23-26H,8-10H2,1-4H3	null	CC(=O)C=CC=C1C(CC(CC1(C)O)OC2C(C(C(C(O2)CO)O)O)O)(C)C	0.0304664951	""	COCONUT:(CNP0422104)	2097152	423.2007	NaN	742_specs_ms_FEATURE_744
569	2	1	2	0.28423688495706767	-200.6225461931447	0.12713567839195977	1.6887149352184077	C24H45NO6	[M + Na]+	RGQKFXZATXMRTA	InChI=1S/C24H45NO6/c1-18(2)15-13-11-9-7-6-8-10-12-14-16-23(31-21(5)28)24(29)22(25-19(3)26)17-30-20(4)27/h18,22-24,29H,6-17H2,1-5H3,(H,25,26)	null	CC(C)CCCCCCCCCCCC(C(C(COC(=O)C)NC(=O)C)O)OC(=O)C	5.80000019	10670927	COCONUT:(CNP0208357);Natural Products:(UNPD77199);PubChem:(10670927);SuperNatural:(SN00384729)	3178498	466.3105	NaN	3161_specs_ms_FEATURE_3163
570	1	1	1	0.2838027977533226	-29.431628374254956	0.9999999999999999	25.530379557579643	C18H36O4	[M + H]+	VACHUYIREGFMSP	InChI=1S/C18H36O4/c1-2-3-4-5-7-10-13-16(19)17(20)14-11-8-6-9-12-15-18(21)22/h16-17,19-20H,2-15H2,1H3,(H,21,22)	Dioxystearinsaeure	CCCCCCCCC(C(CCCCCCCC(=O)O)O)O	5.0999999	89377;441460;12235228;12235229;12235230;21993141;25201168;25201835;91666453;137333844;139265376	HMDB:(59633);PubChem class - food;SuperNatural:(SN00159870 SN00381834 SN00251612 SN00243574 SN00316087);ZINC bio:(ZINC08220964 ZINC30726317 ZINC30730192 ZINC59206873);MeSH:(89377);Plantcyc:(CPD-10515 CPD-9002);PubMed;NORMAN:(NS00010583);COCONUT:(CNP0044212 CNP0413661);KNApSAcK:(1214);Natural Products:(UNPD111606 UNPD175951 UNPD151966 UNPD11320);PubChem:(89377 441460 12235228 12235229 12235230 21993141 25201168 25201835 91666453 137333844 139265376);CHEBI:(85197 28724 85147 58797 85633 49254 142837 136767);PubChem class - bio and metabolites;KEGG:(C15988 C08314 C19622);PubChem class - safety and toxic;Biocyc:(CPD-9002 CPD-10515)	221686142	317.267	NaN	198_specs_ms_FEATURE_200
571	1	1	1	0.28299670459875936	-218.188084589743	0.0135678391959799	51.52455108867726	C20H28O8	[M + Na]+	MMMUDYVKKPDZHS	InChI=1S/C20H28O8/c1-2-3-4-5-7-10-14(23)15(11-8-6-9-12-21)27-20-19(26)18(25)17(24)16(13-22)28-20/h2-3,8,11,14-26H,6,9,12-13H2,1H3	Lobetyolin	CC=CC#CC#CC(C(C=CCCCO)OC1C(C(C(C(O1)CO)O)O)O)O	-0.600000024	372976;6369123;14655097;53393494;53486204;93991640;93991641;93991642;125039285;125039286;125039287;122130729;124708043;124708105;124708145;124708146;127243388;126968964;132586933;131707051	COCONUT:(CNP0215819);KNApSAcK:(30684);Natural Products:(UNPD7136 UNPD2922 UNPD1096 UNPD214148 UNPD222545 UNPD200311 UNPD224582 UNPD115253);PubChem:(372976 6369123 14655097 53393494 53486204 93991640 93991641 93991642 125039285 125039286 125039287 122130729 124708043 124708105 124708145 124708146 127243388 126968964 132586933 131707051);ZINC bio:(ZINC05835336 ZINC05835346 ZINC05835354 ZINC05835358);MeSH:(372976 6369123 14655097 53486204 122130729 126968964);PubMed	2138198	419.1695	NaN	338_specs_ms_FEATURE_340
572	1	1	1	0.28208182681941735	-83.41007703887176	0.9999999999999999	11.406993442830121	C24H46O4	[M + K]+	YIVJZNGAASQVEM	InChI=1S/C24H46O4/c1-3-5-7-9-11-13-15-17-19-21-23(25)27-28-24(26)22-20-18-16-14-12-10-8-6-4-2/h3-22H2,1-2H3	Laurydol	CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC	10.5	7773;10525055;10716128;10787190;25240229	NORMAN:(NS00002034);PubChem class - food;PubChem:(7773 10525055 10716128 10787190 25240229);CHEBI:(82479);HSDB:(105-74-8);MeSH:(7773);KEGG:(C19438);PubChem class - safety and toxic;PubMed	201589606	437.2996	NaN	2932_specs_ms_FEATURE_2934
573	1	1	1	0.28191526362316754	-89.58497903196793	0.993467336683417	29.537516234606606	C19H20O3	[M + H]+	GIKJADRKBZHVCY	InChI=1S/C19H20O3/c20-17(10-7-16-8-13-19(22)14-9-16)4-2-1-3-15-5-11-18(21)12-6-15/h2,4-6,8-9,11-14,21-22H,1,3,7,10H2	null	C1=CC(=CC=C1CCC=CC(=O)CCC2=CC=C(C=C2)O)O	3.79999995	23786382;53840022	COCONUT:(CNP0291579);HMDB:(138206);Natural Products:(UNPD14484 UNPD218305);PubChem:(23786382 53840022);SuperNatural:(SN00020066);ZINC bio:(ZINC13378210);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed	87613514	297.1471	NaN	236_specs_ms_FEATURE_238
574	1	1	1	0.2817917866258587	-191.51161815184784	0.9979899497487437	9.308063598131454	C30H46O	[M + H]+	ZZTAMWAQHJYRNV	InChI=1S/C30H46O/c1-19(2)20-11-14-27(5)17-18-29(7)21(25(20)27)9-10-23-28(6)15-13-24(31)26(3,4)22(28)12-16-30(23,29)8/h12,20-21,23,25H,1,9-11,13-18H2,2-8H3	null	CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5=CCC4(C3(CC2)C)C)(C)C)C)C	8.80000019	10622162	COCONUT:(CNP0271784);Natural Products:(UNPD57049);PubChem:(10622162);SuperNatural:(SN00401817)	3178498	423.3607	NaN	918_specs_ms_FEATURE_920
575	1	1	1	0.2812395954905816	-111.39516674896103	0.9999999999999999	30.771833240001797	C9H16O3	[M + H]+	WLGDDELKYAWBBL	InChI=1S/C9H16O3/c10-8-6-4-2-1-3-5-7-9(11)12/h8H,1-7H2,(H,11,12)	9-oxononanoate	C(CCCC=O)CCCC(=O)O	1.96954787	75704;21270557	HMDB:(94711);SuperNatural:(SN00002586);ZINC bio:(ZINC01841160);MeSH:(75704);Plantcyc:(CPD-8686);PubMed;COCONUT:(CNP0029325);PubChem:(75704 21270557);YMDB Mine;CHEBI:(78700 77812);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C16322);Biocyc:(CPD-8686)	51559672174	173.117	NaN	348_specs_ms_FEATURE_350
576	1	1	1	0.27953586884965637	-110.8374010995607	0.9999999999999999	6.7493827591356075	C20H41NO	[M + H]+	OOCSVLHOTKHEFZ	InChI=1S/C20H41NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h2-19H2,1H3,(H2,21,22)	Icosanamide	CCCCCCCCCCCCCCCCCCCC(=O)N	7.47380209	3016647	NORMAN:(NS00056045);PubChem:(3016647);YMDB Mine;PubMed;KEGG Mine	42949935170	312.3249	NaN	1551_specs_ms_FEATURE_1553
577	1	1	1	0.2772593737524905	-244.98065788899322	0.9994974874371858	11.635338109934855	C16H31NO3	[M + H]+	DYUGTPXLDJQBRB	InChI=1S/C16H31NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-15(18)17-14-16(19)20/h2-14H2,1H3,(H,17,18)(H,19,20)	N-Myristoyl-gly	CCCCCCCCCCCCCC(=O)NCC(=O)O	5.4000001	72348;4060556	COCONUT:(CNP0364014);HMDB:(13250);PubChem:(72348 4060556);CHEBI:(86500 87142);ZINC bio:(ZINC71788297);PubChem class - bio and metabolites;MeSH:(72348);PubMed	18882670	286.2373	NaN	2949_specs_ms_FEATURE_2951
578	1	1	1	0.2763593797718342	-79.42158864227567	0.9999999999999999	27.943696839273624	C19H30O7	[M + H]+	CHEIWKRTMHHGDF	InChI=1S/C19H30O7/c1-10-7-12(21)8-19(3,4)13(10)6-5-11(2)25-18-17(24)16(23)15(22)14(9-20)26-18/h5-6,11,14-18,20,22-24H,7-9H2,1-4H3	null	CC1=C(C(CC(=O)C1)(C)C)C=CC(C)OC2C(C(C(C(O2)CO)O)O)O	0.489058048	""	COCONUT:(CNP0175293)	2097152	371.2057	NaN	248_specs_ms_FEATURE_250
579	1	1	1	0.27495169800205327	-58.406278585310986	0.9999999999999999	41.2575387044845	C14H26O2	[M + H]+	YWWVWXASSLXJHU	InChI=1S/C14H26O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h5-6H,2-4,7-13H2,1H3,(H,15,16)	myristoleate	CCCCC=CCCCCCCCC(=O)O	4.8599534	68344;5281119;5312402;5461014;21941324	HMDB:(2000 62248);SuperNatural:(SN00002172 SN00011214 SN00284817);ZINC bio:(ZINC01531062 ZINC04529321);additional;MeSH:(5281119);PubMed;NORMAN:(NS00020426);COCONUT:(CNP0028758 CNP0275417);KNApSAcK:(1229);Natural Products:(UNPD59090 UNPD146697 UNPD226393);PubChem:(68344 5281119 5312402 5461014 21941324);CHEBI:(32370 27781 131381);PubChem class - bio and metabolites;KEGG:(C08322);PubChem class - safety and toxic;YMDB:(680);Training Set;Biocyc:(CPD-20392)	87943550	227.1954	NaN	1619_specs_ms_FEATURE_1621
